date,indice,value
2008-06-06,00471X0095,70.28
2008-06-07,00471X0095,70.26
2008-06-08,00471X0095,70.23
2008-06-09,00471X0095,70.21
2008-06-10,00471X0095,70.18
2008-06-11,00471X0095,70.16
2008-06-12,00471X0095,70.12
2008-06-13,00471X0095,70.11
2008-06-14,00471X0095,70.08
2008-06-15,00471X0095,70.05
2008-06-16,00471X0095,70.03
2008-06-17,00471X0095,70.00
2008-06-18,00471X0095,69.96
2008-06-19,00471X0095,69.94
2008-06-20,00471X0095,69.90
2008-06-21,00471X0095,69.87
2008-06-22,00471X0095,69.84
2008-06-23,00471X0095,69.79
2008-06-24,00471X0095,69.77
2008-06-25,00471X0095,69.74
2008-06-26,00471X0095,69.70
2008-06-27,00471X0095,69.67
2008-06-28,00471X0095,69.63
2008-06-29,00471X0095,69.60
2008-06-30,00471X0095,69.56
2008-07-01,00471X0095,69.51
2008-07-02,00471X0095,69.50
2008-07-03,00471X0095,69.46
2008-07-04,00471X0095,69.41
2008-07-05,00471X0095,69.38
2008-07-06,00471X0095,69.34
2008-07-07,00471X0095,69.31
2008-07-08,00471X0095,69.27
2008-07-09,00471X0095,69.22
2008-07-10,00471X0095,69.16
2008-07-11,00471X0095,69.15
2008-07-12,00471X0095,69.11
2008-07-13,00471X0095,69.07
2008-07-14,00471X0095,69.02
2008-07-15,00471X0095,68.98
2008-07-16,00471X0095,68.94
2008-07-17,00471X0095,68.90
2008-07-18,00471X0095,68.87
2008-07-19,00471X0095,68.83
2008-07-20,00471X0095,68.79
2008-07-21,00471X0095,68.74
2008-07-22,00471X0095,68.70
2008-07-23,00471X0095,68.66
2008-07-24,00471X0095,68.62
2008-07-25,00471X0095,68.58
2008-07-26,00471X0095,68.54
2008-07-27,00471X0095,68.50
2008-07-28,00471X0095,68.46
2008-07-29,00471X0095,68.42
2008-07-30,00471X0095,68.38
2008-07-31,00471X0095,68.34
2008-08-01,00471X0095,68.27
2008-08-02,00471X0095,68.25
2008-08-03,00471X0095,68.21
2008-08-04,00471X0095,68.19
2008-08-05,00471X0095,68.15
2008-08-06,00471X0095,68.11
2008-08-07,00471X0095,68.08
2008-08-08,00471X0095,68.07
2008-08-09,00471X0095,68.07
2008-08-10,00471X0095,68.06
2008-08-11,00471X0095,68.02
2008-08-12,00471X0095,68.01
2008-08-13,00471X0095,67.98
2008-08-14,00471X0095,67.95
2008-08-15,00471X0095,67.92
2008-08-16,00471X0095,67.89
2008-08-17,00471X0095,67.87
2008-08-18,00471X0095,67.84
2008-08-19,00471X0095,67.81
2008-08-20,00471X0095,67.78
2008-08-21,00471X0095,67.75
2008-08-22,00471X0095,67.73
2008-08-23,00471X0095,67.70
2008-08-24,00471X0095,67.67
2008-08-25,00471X0095,67.63
2008-08-26,00471X0095,67.62
2008-08-27,00471X0095,67.59
2008-08-28,00471X0095,67.56
2008-08-29,00471X0095,67.54
2008-08-30,00471X0095,67.51
2008-08-31,00471X0095,67.49
2008-09-01,00471X0095,67.46
2008-09-02,00471X0095,67.44
2008-09-03,00471X0095,67.42
2008-09-04,00471X0095,67.39
2008-09-05,00471X0095,67.36
2008-09-06,00471X0095,67.34
2008-09-07,00471X0095,67.32
2008-09-08,00471X0095,67.27
2008-09-09,00471X0095,67.26
2008-09-10,00471X0095,67.24
2008-09-11,00471X0095,67.21
2008-09-12,00471X0095,67.19
2008-09-13,00471X0095,67.17
2008-09-14,00471X0095,67.14
2008-09-15,00471X0095,67.12
2008-09-16,00471X0095,67.09
2008-09-17,00471X0095,67.07
2008-09-18,00471X0095,67.05
2008-09-19,00471X0095,67.02
2008-09-20,00471X0095,67.00
2008-09-21,00471X0095,66.97
2008-09-22,00471X0095,66.95
2008-09-23,00471X0095,66.92
2008-09-24,00471X0095,66.90
2008-09-25,00471X0095,66.88
2008-09-26,00471X0095,66.85
2008-09-27,00471X0095,66.83
2008-09-28,00471X0095,66.80
2008-09-29,00471X0095,66.77
2008-09-30,00471X0095,66.76
2008-10-01,00471X0095,66.74
2008-10-02,00471X0095,66.73
2008-10-03,00471X0095,66.71
2008-10-04,00471X0095,66.69
2008-10-05,00471X0095,66.67
2008-10-06,00471X0095,66.65
2008-10-07,00471X0095,66.63
2008-10-08,00471X0095,66.62
2008-10-09,00471X0095,66.59
2008-10-10,00471X0095,66.56
2008-10-11,00471X0095,66.55
2008-10-12,00471X0095,66.54
2008-10-13,00471X0095,66.52
2008-10-14,00471X0095,66.50
2008-10-15,00471X0095,66.49
2008-10-16,00471X0095,66.47
2008-10-17,00471X0095,66.46
2008-10-18,00471X0095,66.44
2008-10-19,00471X0095,66.43
2008-10-20,00471X0095,66.41
2008-10-21,00471X0095,66.40
2008-10-22,00471X0095,66.39
2008-10-23,00471X0095,66.37
2008-10-24,00471X0095,66.36
2008-10-25,00471X0095,66.35
2008-10-26,00471X0095,66.33
2008-10-27,00471X0095,66.32
2008-10-28,00471X0095,66.32
2008-10-29,00471X0095,66.31
2008-10-30,00471X0095,66.29
2008-10-31,00471X0095,66.29
2008-11-01,00471X0095,66.28
2008-11-02,00471X0095,66.27
2008-11-03,00471X0095,66.26
2008-11-04,00471X0095,66.25
2008-11-05,00471X0095,66.24
2008-11-06,00471X0095,66.23
2008-11-07,00471X0095,66.22
2008-11-08,00471X0095,66.21
2008-11-09,00471X0095,66.21
2008-11-10,00471X0095,66.20
2008-11-11,00471X0095,66.20
2008-11-12,00471X0095,66.19
2008-11-13,00471X0095,66.19
2008-11-14,00471X0095,66.19
2008-11-15,00471X0095,66.18
2008-11-16,00471X0095,66.18
2008-11-17,00471X0095,66.17
2008-11-18,00471X0095,66.17
2008-11-19,00471X0095,66.17
2008-11-20,00471X0095,66.17
2008-11-21,00471X0095,66.17
2008-11-22,00471X0095,66.17
2008-11-23,00471X0095,66.17
2008-11-24,00471X0095,66.18
2008-11-25,00471X0095,66.18
2008-11-26,00471X0095,66.18
2008-11-27,00471X0095,66.18
2008-11-28,00471X0095,66.18
2008-11-29,00471X0095,66.19
2008-11-30,00471X0095,66.19
2008-12-01,00471X0095,66.20
2008-12-02,00471X0095,66.20
2008-12-03,00471X0095,66.21
2008-12-04,00471X0095,66.22
2008-12-05,00471X0095,66.23
2008-12-06,00471X0095,66.25
2008-12-07,00471X0095,66.27
2008-12-08,00471X0095,66.30
2008-12-09,00471X0095,66.32
2008-12-10,00471X0095,66.36
2008-12-11,00471X0095,66.40
2008-12-12,00471X0095,66.43
2008-12-13,00471X0095,66.46
2008-12-14,00471X0095,66.50
2008-12-15,00471X0095,66.53
2008-12-16,00471X0095,66.55
2008-12-17,00471X0095,66.58
2008-12-18,00471X0095,66.61
2008-12-19,00471X0095,66.64
2008-12-20,00471X0095,66.66
2008-12-21,00471X0095,66.68
2008-12-22,00471X0095,66.70
2008-12-23,00471X0095,66.73
2008-12-24,00471X0095,66.75
2008-12-25,00471X0095,66.78
2008-12-26,00471X0095,66.81
2008-12-27,00471X0095,66.83
2008-12-28,00471X0095,66.86
2008-12-29,00471X0095,66.88
2008-12-30,00471X0095,66.90
2008-12-31,00471X0095,66.92
2009-01-01,00471X0095,66.96
2009-01-02,00471X0095,66.97
2009-01-03,00471X0095,66.99
2009-01-04,00471X0095,67.01
2009-01-05,00471X0095,67.04
2009-01-06,00471X0095,67.05
2009-01-07,00471X0095,67.05
2009-01-08,00471X0095,67.08
2009-01-09,00471X0095,67.10
2009-01-10,00471X0095,67.10
2009-01-11,00471X0095,67.11
2009-01-12,00471X0095,67.14
2009-01-13,00471X0095,67.16
2009-01-14,00471X0095,67.19
2009-01-15,00471X0095,67.21
2009-01-16,00471X0095,67.22
2009-01-17,00471X0095,67.23
2009-01-18,00471X0095,67.25
2009-01-19,00471X0095,67.27
2009-01-20,00471X0095,67.29
2009-01-21,00471X0095,67.30
2009-01-22,00471X0095,67.31
2009-01-23,00471X0095,67.33
2009-01-24,00471X0095,67.36
2009-01-25,00471X0095,67.36
2009-01-26,00471X0095,67.38
2009-01-27,00471X0095,67.40
2009-01-28,00471X0095,67.41
2009-01-29,00471X0095,67.43
2009-01-30,00471X0095,67.45
2009-01-31,00471X0095,67.48
2009-02-01,00471X0095,67.51
2009-02-02,00471X0095,67.54
2009-02-03,00471X0095,67.57
2009-02-04,00471X0095,67.59
2009-02-05,00471X0095,67.62
2009-02-06,00471X0095,67.65
2009-02-07,00471X0095,67.68
2009-02-08,00471X0095,67.69
2009-02-09,00471X0095,67.71
2009-02-10,00471X0095,67.76
2009-02-11,00471X0095,67.77
2009-02-12,00471X0095,67.79
2009-02-13,00471X0095,67.82
2009-02-14,00471X0095,67.85
2009-02-15,00471X0095,67.89
2009-02-16,00471X0095,67.94
2009-02-17,00471X0095,67.98
2009-02-18,00471X0095,68.03
2009-02-19,00471X0095,68.07
2009-02-20,00471X0095,68.11
2009-02-21,00471X0095,68.15
2009-02-22,00471X0095,68.19
2009-02-23,00471X0095,68.24
2009-02-24,00471X0095,68.28
2009-02-25,00471X0095,68.32
2009-02-26,00471X0095,68.36
2009-02-27,00471X0095,68.41
2009-02-28,00471X0095,68.45
2009-03-01,00471X0095,68.50
2009-03-02,00471X0095,68.54
2009-03-03,00471X0095,68.57
2009-03-04,00471X0095,68.63
2009-03-05,00471X0095,68.67
2009-03-06,00471X0095,68.70
2009-03-07,00471X0095,68.72
2009-03-08,00471X0095,68.75
2009-03-09,00471X0095,68.79
2009-03-10,00471X0095,68.81
2009-03-11,00471X0095,68.84
2009-03-12,00471X0095,68.86
2009-03-13,00471X0095,68.89
2009-03-14,00471X0095,68.92
2009-03-15,00471X0095,68.94
2009-03-16,00471X0095,68.95
2009-03-17,00471X0095,68.97
2009-03-18,00471X0095,68.99
2009-03-19,00471X0095,69.02
2009-03-20,00471X0095,69.03
2009-03-21,00471X0095,69.05
2009-03-22,00471X0095,69.07
2009-03-23,00471X0095,69.08
2009-03-24,00471X0095,69.12
2009-03-25,00471X0095,69.13
2009-03-26,00471X0095,69.15
2009-03-27,00471X0095,69.17
2009-03-28,00471X0095,69.19
2009-03-29,00471X0095,69.20
2009-03-30,00471X0095,69.19
2009-03-31,00471X0095,69.19
2009-04-01,00471X0095,69.20
2009-04-02,00471X0095,69.21
2009-04-03,00471X0095,69.22
2009-04-04,00471X0095,69.22
2009-04-05,00471X0095,69.22
2009-04-06,00471X0095,69.22
2009-04-07,00471X0095,69.24
2009-04-08,00471X0095,69.24
2009-04-09,00471X0095,69.24
2009-04-10,00471X0095,69.24
2009-04-11,00471X0095,69.24
2009-04-12,00471X0095,69.23
2009-04-13,00471X0095,69.23
2009-04-14,00471X0095,69.23
2009-04-15,00471X0095,69.22
2009-04-16,00471X0095,69.21
2009-04-17,00471X0095,69.21
2009-04-18,00471X0095,69.20
2009-04-19,00471X0095,69.18
2009-04-20,00471X0095,69.17
2009-04-21,00471X0095,69.15
2009-04-22,00471X0095,69.14
2009-04-23,00471X0095,69.13
2009-04-24,00471X0095,69.12
2009-04-25,00471X0095,69.11
2009-04-26,00471X0095,69.10
2009-04-27,00471X0095,69.08
2009-04-28,00471X0095,69.08
2009-04-29,00471X0095,69.06
2009-04-30,00471X0095,69.03
2009-05-01,00471X0095,69.00
2009-05-02,00471X0095,68.99
2009-05-03,00471X0095,68.97
2009-05-04,00471X0095,68.95
2009-05-05,00471X0095,68.93
2009-05-06,00471X0095,68.91
2009-05-07,00471X0095,68.89
2009-05-08,00471X0095,68.88
2009-05-09,00471X0095,68.85
2009-05-10,00471X0095,68.83
2009-05-11,00471X0095,68.81
2009-05-12,00471X0095,68.78
2009-05-13,00471X0095,68.76
2009-05-14,00471X0095,68.74
2009-05-15,00471X0095,68.72
2009-05-16,00471X0095,68.70
2009-05-17,00471X0095,68.67
2009-05-18,00471X0095,68.65
2009-05-19,00471X0095,68.62
2009-05-20,00471X0095,68.59
2009-05-21,00471X0095,68.57
2009-05-22,00471X0095,68.54
2009-05-23,00471X0095,68.51
2009-05-24,00471X0095,68.48
2009-05-25,00471X0095,68.44
2009-05-26,00471X0095,68.43
2009-05-27,00471X0095,68.40
2009-05-28,00471X0095,68.37
2009-05-29,00471X0095,68.34
2009-05-30,00471X0095,68.31
2009-05-31,00471X0095,68.28
2009-06-01,00471X0095,68.24
2009-06-02,00471X0095,68.23
2009-06-03,00471X0095,68.20
2009-06-04,00471X0095,68.17
2009-06-05,00471X0095,68.14
2009-06-06,00471X0095,68.12
2009-06-07,00471X0095,68.09
2009-06-08,00471X0095,68.06
2009-06-09,00471X0095,68.03
2009-06-10,00471X0095,68.00
2009-06-11,00471X0095,67.97
2009-06-12,00471X0095,67.92
2009-06-13,00471X0095,67.91
2009-06-14,00471X0095,67.88
2009-06-15,00471X0095,67.85
2009-06-16,00471X0095,67.82
2009-06-17,00471X0095,67.77
2009-06-18,00471X0095,67.76
2009-06-19,00471X0095,67.72
2009-06-20,00471X0095,67.69
2009-06-21,00471X0095,67.66
2009-06-22,00471X0095,67.62
2009-06-23,00471X0095,67.57
2009-06-24,00471X0095,67.56
2009-06-25,00471X0095,67.51
2009-06-26,00471X0095,67.50
2009-06-27,00471X0095,67.46
2009-06-28,00471X0095,67.43
2009-06-29,00471X0095,67.39
2009-06-30,00471X0095,67.36
2009-07-01,00471X0095,67.32
2009-07-02,00471X0095,67.29
2009-07-03,00471X0095,67.25
2009-07-04,00471X0095,67.22
2009-07-05,00471X0095,67.18
2009-07-06,00471X0095,67.13
2009-07-07,00471X0095,67.11
2009-07-08,00471X0095,67.08
2009-07-09,00471X0095,67.04
2009-07-10,00471X0095,67.01
2009-07-11,00471X0095,66.97
2009-07-12,00471X0095,66.94
2009-07-13,00471X0095,66.90
2009-07-14,00471X0095,66.86
2009-07-15,00471X0095,66.83
2009-07-16,00471X0095,66.79
2009-07-17,00471X0095,66.74
2009-07-18,00471X0095,66.69
2009-07-19,00471X0095,66.64
2009-07-20,00471X0095,66.61
2009-07-21,00471X0095,66.58
2009-07-22,00471X0095,66.57
2009-07-23,00471X0095,66.53
2009-07-24,00471X0095,66.48
2009-07-25,00471X0095,66.46
2009-07-26,00471X0095,66.42
2009-07-27,00471X0095,66.39
2009-07-28,00471X0095,66.36
2009-07-29,00471X0095,66.31
2009-07-30,00471X0095,66.29
2009-07-31,00471X0095,66.26
2009-08-01,00471X0095,66.23
2009-08-02,00471X0095,66.20
2009-08-03,00471X0095,66.16
2009-08-04,00471X0095,66.13
2009-08-05,00471X0095,66.10
2009-08-06,00471X0095,66.07
2009-08-07,00471X0095,66.04
2009-08-08,00471X0095,66.01
2009-08-09,00471X0095,65.98
2009-08-10,00471X0095,65.95
2009-08-11,00471X0095,65.92
2009-08-12,00471X0095,65.89
2009-08-13,00471X0095,65.84
2009-08-14,00471X0095,65.83
2009-08-15,00471X0095,65.80
2009-08-16,00471X0095,65.77
2009-08-17,00471X0095,65.74
2009-08-18,00471X0095,65.71
2009-08-19,00471X0095,65.69
2009-08-20,00471X0095,65.66
2009-08-21,00471X0095,65.63
2009-08-22,00471X0095,65.60
2009-08-23,00471X0095,65.57
2009-08-24,00471X0095,65.54
2009-08-25,00471X0095,65.51
2009-08-26,00471X0095,65.48
2009-08-27,00471X0095,65.45
2009-08-28,00471X0095,65.42
2009-08-29,00471X0095,65.39
2009-08-30,00471X0095,65.37
2009-08-31,00471X0095,65.34
2009-09-01,00471X0095,65.29
2009-09-02,00471X0095,65.28
2009-09-03,00471X0095,65.25
2009-09-04,00471X0095,65.21
2009-09-05,00471X0095,65.20
2009-09-06,00471X0095,65.17
2009-09-07,00471X0095,65.14
2009-09-08,00471X0095,65.12
2009-09-09,00471X0095,65.09
2009-09-10,00471X0095,65.06
2009-09-11,00471X0095,65.03
2009-09-12,00471X0095,65.00
2009-09-13,00471X0095,64.98
2009-09-14,00471X0095,64.95
2009-09-15,00471X0095,64.93
2009-09-16,00471X0095,64.90
2009-09-17,00471X0095,64.87
2009-09-18,00471X0095,64.85
2009-09-19,00471X0095,64.82
2009-09-20,00471X0095,64.78
2009-09-21,00471X0095,64.77
2009-09-22,00471X0095,64.75
2009-09-23,00471X0095,64.72
2009-09-24,00471X0095,64.69
2009-09-25,00471X0095,64.67
2009-09-26,00471X0095,64.65
2009-09-27,00471X0095,64.62
2009-09-28,00471X0095,64.60
2009-09-29,00471X0095,64.56
2009-09-30,00471X0095,64.55
2009-10-01,00471X0095,64.53
2009-10-02,00471X0095,64.51
2009-10-03,00471X0095,64.48
2009-10-04,00471X0095,64.46
2009-10-05,00471X0095,64.44
2009-10-06,00471X0095,64.41
2009-10-07,00471X0095,64.40
2009-10-08,00471X0095,64.37
2009-10-09,00471X0095,64.35
2009-10-10,00471X0095,64.33
2009-10-11,00471X0095,64.32
2009-10-12,00471X0095,64.29
2009-10-13,00471X0095,64.27
2009-10-14,00471X0095,64.25
2009-10-15,00471X0095,64.23
2009-10-16,00471X0095,64.21
2009-10-17,00471X0095,64.19
2009-10-18,00471X0095,64.17
2009-10-19,00471X0095,64.15
2009-10-20,00471X0095,64.13
2009-10-21,00471X0095,64.12
2009-10-22,00471X0095,64.10
2009-10-23,00471X0095,64.08
2009-10-24,00471X0095,64.06
2009-10-25,00471X0095,64.04
2009-10-26,00471X0095,64.02
2009-10-27,00471X0095,64.01
2009-10-28,00471X0095,63.99
2009-10-29,00471X0095,63.97
2009-10-30,00471X0095,63.95
2009-10-31,00471X0095,63.94
2009-11-01,00471X0095,63.92
2009-11-02,00471X0095,63.90
2009-11-03,00471X0095,63.89
2009-11-04,00471X0095,63.88
2009-11-05,00471X0095,63.87
2009-11-06,00471X0095,63.85
2009-11-07,00471X0095,63.84
2009-11-08,00471X0095,63.83
2009-11-09,00471X0095,63.80
2009-11-10,00471X0095,63.80
2009-11-11,00471X0095,63.78
2009-11-12,00471X0095,63.77
2009-11-13,00471X0095,63.75
2009-11-14,00471X0095,63.74
2009-11-15,00471X0095,63.73
2009-11-16,00471X0095,63.71
2009-11-17,00471X0095,63.70
2009-11-18,00471X0095,63.69
2009-11-19,00471X0095,63.67
2009-11-20,00471X0095,63.66
2009-11-21,00471X0095,63.65
2009-11-22,00471X0095,63.64
2009-11-23,00471X0095,63.63
2009-11-24,00471X0095,63.62
2009-11-25,00471X0095,63.61
2009-11-26,00471X0095,63.60
2009-11-27,00471X0095,63.59
2009-11-30,00471X0095,63.57
2009-12-01,00471X0095,63.56
2009-12-02,00471X0095,63.55
2009-12-03,00471X0095,63.54
2009-12-04,00471X0095,63.53
2009-12-05,00471X0095,63.52
2009-12-06,00471X0095,63.52
2009-12-07,00471X0095,63.51
2009-12-08,00471X0095,63.50
2009-12-09,00471X0095,63.50
2009-12-10,00471X0095,63.49
2009-12-11,00471X0095,63.49
2009-12-12,00471X0095,63.48
2009-12-13,00471X0095,63.48
2009-12-14,00471X0095,63.47
2009-12-15,00471X0095,63.47
2009-12-16,00471X0095,63.46
2009-12-17,00471X0095,63.46
2009-12-18,00471X0095,63.45
2009-12-19,00471X0095,63.45
2009-12-20,00471X0095,63.44
2009-12-21,00471X0095,63.44
2009-12-22,00471X0095,63.44
2009-12-23,00471X0095,63.43
2009-12-24,00471X0095,63.43
2009-12-25,00471X0095,63.43
2009-12-26,00471X0095,63.43
2009-12-27,00471X0095,63.43
2009-12-28,00471X0095,63.42
2009-12-29,00471X0095,63.43
2009-12-30,00471X0095,63.43
2009-12-31,00471X0095,63.43
2010-01-01,00471X0095,63.44
2010-01-02,00471X0095,63.44
2010-01-03,00471X0095,63.44
2010-01-04,00471X0095,63.45
2010-01-05,00471X0095,63.47
2010-01-06,00471X0095,63.48
2010-01-07,00471X0095,63.48
2010-01-08,00471X0095,63.48
2010-01-09,00471X0095,63.48
2010-01-10,00471X0095,63.49
2010-01-11,00471X0095,63.51
2010-01-12,00471X0095,63.51
2010-01-13,00471X0095,63.52
2010-01-14,00471X0095,63.52
2010-01-15,00471X0095,63.52
2010-01-16,00471X0095,63.52
2010-01-17,00471X0095,63.53
2010-01-18,00471X0095,63.55
2010-01-19,00471X0095,63.56
2010-01-20,00471X0095,63.56
2010-01-21,00471X0095,63.56
2010-01-22,00471X0095,63.57
2010-01-23,00471X0095,63.57
2010-01-24,00471X0095,63.58
2010-01-25,00471X0095,63.60
2010-01-26,00471X0095,63.61
2010-01-27,00471X0095,63.61
2010-01-28,00471X0095,63.62
2010-01-29,00471X0095,63.64
2010-01-30,00471X0095,63.65
2010-01-31,00471X0095,63.65
2010-02-01,00471X0095,63.66
2010-02-02,00471X0095,63.68
2010-02-03,00471X0095,63.69
2010-02-04,00471X0095,63.72
2010-02-05,00471X0095,63.73
2010-02-06,00471X0095,63.77
2010-02-07,00471X0095,63.80
2010-02-08,00471X0095,63.83
2010-02-09,00471X0095,63.87
2010-02-10,00471X0095,63.93
2010-02-11,00471X0095,63.97
2010-02-12,00471X0095,64.01
2010-02-13,00471X0095,64.03
2010-02-14,00471X0095,64.08
2010-02-15,00471X0095,64.11
2010-02-16,00471X0095,64.14
2010-02-17,00471X0095,64.18
2010-02-18,00471X0095,64.20
2010-02-19,00471X0095,64.23
2010-02-20,00471X0095,64.26
2010-02-21,00471X0095,64.30
2010-02-22,00471X0095,64.31
2010-02-23,00471X0095,64.35
2010-02-24,00471X0095,64.37
2010-02-25,00471X0095,64.41
2010-02-26,00471X0095,64.44
2010-02-27,00471X0095,64.47
2010-02-28,00471X0095,64.53
2010-03-01,00471X0095,64.55
2010-03-02,00471X0095,64.58
2010-03-03,00471X0095,64.66
2010-03-04,00471X0095,64.76
2010-03-05,00471X0095,64.82
2010-03-06,00471X0095,64.90
2010-03-07,00471X0095,65.01
2010-03-08,00471X0095,65.05
2010-03-09,00471X0095,65.11
2010-03-10,00471X0095,65.18
2010-03-11,00471X0095,65.23
2010-03-12,00471X0095,65.32
2010-03-13,00471X0095,65.35
2010-03-14,00471X0095,65.40
2010-03-15,00471X0095,65.44
2010-03-16,00471X0095,65.51
2010-03-17,00471X0095,65.55
2010-03-18,00471X0095,65.60
2010-03-19,00471X0095,65.65
2010-03-20,00471X0095,65.69
2010-03-21,00471X0095,65.74
2010-03-22,00471X0095,65.77
2010-03-23,00471X0095,65.81
2010-03-24,00471X0095,65.85
2010-03-25,00471X0095,65.90
2010-03-26,00471X0095,65.93
2010-03-27,00471X0095,65.95
2010-03-28,00471X0095,66.01
2010-03-29,00471X0095,66.02
2010-03-30,00471X0095,66.06
2010-03-31,00471X0095,66.10
2010-04-01,00471X0095,66.11
2010-04-02,00471X0095,66.14
2010-04-03,00471X0095,66.16
2010-04-04,00471X0095,66.22
2010-04-05,00471X0095,66.22
2010-04-06,00471X0095,66.23
2010-04-07,00471X0095,66.27
2010-04-08,00471X0095,66.27
2010-04-09,00471X0095,66.28
2010-04-10,00471X0095,66.31
2010-04-11,00471X0095,66.32
2010-04-12,00471X0095,66.36
2010-04-13,00471X0095,66.36
2010-04-14,00471X0095,66.39
2010-04-15,00471X0095,66.40
2010-04-16,00471X0095,66.41
2010-04-17,00471X0095,66.43
2010-04-18,00471X0095,66.45
2010-04-19,00471X0095,66.47
2010-04-20,00471X0095,66.48
2010-04-21,00471X0095,66.48
2010-04-22,00471X0095,66.49
2010-04-23,00471X0095,66.51
2010-04-24,00471X0095,66.52
2010-04-25,00471X0095,66.52
2010-04-26,00471X0095,66.52
2010-04-27,00471X0095,66.53
2010-04-28,00471X0095,66.55
2010-04-29,00471X0095,66.56
2010-04-30,00471X0095,66.56
2010-05-01,00471X0095,66.57
2010-05-02,00471X0095,66.58
2010-05-03,00471X0095,66.58
2010-05-04,00471X0095,66.57
2010-05-05,00471X0095,66.58
2010-05-06,00471X0095,66.60
2010-05-07,00471X0095,66.60
2010-05-08,00471X0095,66.60
2010-05-09,00471X0095,66.61
2010-05-10,00471X0095,66.61
2010-05-11,00471X0095,66.60
2010-05-12,00471X0095,66.60
2010-05-13,00471X0095,66.60
2010-05-14,00471X0095,66.58
2010-05-15,00471X0095,66.58
2010-05-16,00471X0095,66.57
2010-05-17,00471X0095,66.56
2010-05-18,00471X0095,66.56
2010-05-19,00471X0095,66.56
2010-05-20,00471X0095,66.53
2010-05-21,00471X0095,66.52
2010-05-22,00471X0095,66.49
2010-05-23,00471X0095,66.48
2010-05-24,00471X0095,66.44
2010-05-25,00471X0095,66.43
2010-05-26,00471X0095,66.41
2010-05-27,00471X0095,66.45
2010-05-28,00471X0095,66.45
2010-05-29,00471X0095,66.44
2010-05-30,00471X0095,66.44
2010-05-31,00471X0095,66.43
2010-06-01,00471X0095,66.40
2010-06-02,00471X0095,66.40
2010-06-03,00471X0095,66.37
2010-06-04,00471X0095,66.36
2010-06-05,00471X0095,66.35
2010-06-06,00471X0095,66.33
2010-06-07,00471X0095,66.32
2010-06-08,00471X0095,66.31
2010-06-09,00471X0095,66.30
2010-06-10,00471X0095,66.32
2010-06-11,00471X0095,66.31
2010-06-12,00471X0095,66.30
2010-06-13,00471X0095,66.27
2010-06-14,00471X0095,66.24
2010-06-15,00471X0095,66.23
2010-06-16,00471X0095,66.20
2010-06-17,00471X0095,66.19
2010-06-18,00471X0095,66.16
2010-06-19,00471X0095,66.14
2010-06-20,00471X0095,66.11
2010-06-21,00471X0095,66.10
2010-06-22,00471X0095,66.07
2010-06-23,00471X0095,66.05
2010-06-24,00471X0095,66.02
2010-06-25,00471X0095,66.01
2010-06-26,00471X0095,65.98
2010-06-27,00471X0095,65.94
2010-06-28,00471X0095,65.94
2010-06-29,00471X0095,65.90
2010-06-30,00471X0095,65.89
2010-07-01,00471X0095,65.86
2010-07-02,00471X0095,65.83
2010-07-03,00471X0095,65.81
2010-07-04,00471X0095,65.76
2010-07-05,00471X0095,65.74
2010-07-06,00471X0095,65.72
2010-07-07,00471X0095,65.69
2010-07-08,00471X0095,65.65
2010-07-09,00471X0095,65.64
2010-07-10,00471X0095,65.61
2010-07-11,00471X0095,65.56
2010-07-12,00471X0095,65.53
2010-07-13,00471X0095,65.52
2010-07-14,00471X0095,65.48
2010-07-15,00471X0095,65.47
2010-07-16,00471X0095,65.44
2010-07-17,00471X0095,65.40
2010-07-18,00471X0095,65.36
2010-07-19,00471X0095,65.33
2010-07-20,00471X0095,65.31
2010-07-21,00471X0095,65.27
2010-07-22,00471X0095,65.24
2010-07-23,00471X0095,65.22
2010-07-24,00471X0095,65.19
2010-07-25,00471X0095,65.14
2010-07-26,00471X0095,65.12
2010-07-27,00471X0095,65.10
2010-07-28,00471X0095,65.06
2010-07-29,00471X0095,65.03
2010-07-30,00471X0095,64.99
2010-07-31,00471X0095,64.97
2010-08-01,00471X0095,64.93
